,decade,text
244,2017,Tunnel Vision Glee Metro on that beat they don't like to see you They see you in the penitentiary I need me a baby who listen I don't be the one you My told make good Right now I keep a tunnel vision I need me a baby who listen I don't be the one you they don't like to see you They see you in the penitentiary I need me a baby who listen I don't be the one you My told make good Right now I keep a tunnel vision They all my on a mission And I ain't miss out on these I up out the Kodak bought a Wraith I get any girl I any girl I want She want me to save the but I ain't got a cape She see me every she be my That money make me it make me the I need some toilet paper Follow my then we be okay On the I need a who cooperate they don't like to see you They see you in the penitentiary I need me a baby who listen I don't be the one you My told make good Right now I keep a tunnel vision I need me a baby who listen I don't be the one you they don't like to see you They see you in the penitentiary I need me a baby who listen I don't be the one you My told make good Right now I keep a tunnel vision They all my on a mission And I ain't miss out on these I told you be that Everything be good you than They see a shot or see me in the system All you out here poison like snake venom in my even when I don't need a They all my on a journey I told that baby to come over horny My told these keep it thug to the but still her baby boy they hate to see you in a foreign They miss when you was in that they don't like to see you They see you in the penitentiary I need me a baby who listen I don't be the one you My told make good Right now I keep a tunnel vision I need me a baby who listen I don't be the one you they don't like to see you They see you in the penitentiary I need me a baby who listen I don't be the one you My told make good Right now I keep a tunnel vision They all my on a mission And I ain't miss out on these
245,2017,Sign of the Just stop your a sign of the Welcome to the final show I hope you're your best You can't bribe the door on your way to the sky You look pretty good down here But you ain't good We never we've been here before Why are we always stuck and from The the We never we've been here before Why are we always stuck and from The the Just stop your a sign of the We get away from here We get away from here Just stop your it'll be They told me that the end is near We get away from here Just stop your have the time of your life through the atmosphere look pretty good from here everything will be We can meet again somewhere Somewhere far away from here We never we've been here before Why are we always stuck and from The the We never we've been here before Why are we always stuck and from The the Just stop your a sign of the We get away from here We get away from here Stop your it'll be They told me that the end is near We get away from here We never we've been here before Why are we always stuck and from The the We never we've been here before Why are we always stuck and from The the We don't talk enough We should open up Before all too much Will we We've been here before just what we know Stop your a sign of the We get away We got to get we got to get away We got to get we got to get away We got we got away We got we got away We got we got
246,2017,Portland on the beat so not nice Yeah a my side girl got a with the screen Still hit me back right not never hesitate Don't come around you show the Got a light the way which is ironic your next album won't see the light of day Had but you let down But I guess how you down so high up is I could never have a then be out here still round where you take it I got a for an And I gave it to the just to break it down Bring us I never take us down But if you bring me then they might take you down Fake with me back then But hard for you to fake it now rich when make it now Hell Never let these ride your wave no Never let these ride your wave no Park the just to the ride the Wraith Ten million hide the safe oh with the swim oh with the tennis young I you with the left hand with the trap Gangland with the right hand with the Never listen to the class Switch it they bit the last move a magnet for bad You got the out sad I spent a fifty on the chain You spent your last fifty I got the to the You got the key to defeat I got the to the You got the key to the peace Hell Never let these ride your wave no Never let these ride your wave no Park the just to ride the Wraith Ten million hide the safe We go we go We go we go loose off the and a hint of Goose Ocean deep in my pool Dead in my room Flood my told my go Out in get in her I did not sign with Jay But I still send a Tidal wave I might just go get the fade Buy the and just tie the lit at the you could stay Me and Drake kick like Kid Play the way that she that cake I sit back and digest I guess for the I double the cup when I stress Got my out the a different type of face lift Free Max B up out the Don't hit us what the wave is Hell Never let these ride your wave no Never let these ride your wave no Park the just to the ride the Wraith Ten million hide the safe oh with the swim oh with the tennis oh with the swim oh with the tennis
247,2017,to Your Beautiful She just to be beautiful She goes she no She she an image She to be by the sculptor she don't see the light than the can find it Maybe we have made her blind So she to cover up her pain And cut her away don't cry their face is made And a hope for you in the dark You should know you're beautiful just the way you are And you don't have to change a the world could change heart No to your we're and we're beautiful oh oh And you don't have to change a thing The world could change heart No to your we're and we're beautiful She has to be an so you eat nothing She is pain and beauty in a little bit of can go a little while she away She don't see her she don't worth it Or that beauty goes than the oh So to all the let me be your mirror Help you see a little bit the light that within And a hope for you in the dark You should know you're beautiful just the way you are And you don't have to change a the world could change heart No to your we're and we're beautiful oh oh And you don't have to change a thing The world could change heart No to your we're and we're beautiful No you than the you that you are No you than the you that you are No life than the life we're No life than the life we're No time for your you're a star No time for your you're a star you're you're beautiful a hope for you in the dark You should know you're beautiful just the way you are And you don't have to change a the world could change heart No to your we're and we're beautiful oh oh And you don't have to change a thing The world could change heart No to your we're and we're
248,2017,Clean Bandit Rockabye it love and devotion Call it a adoration Foundation A special bond of Ha For all the single out there through Clean make them hear She at by the water gone astray so far away From my daughter She just a life for her baby All on her no one will come got to save him struggle She no hurt love give you all of my love Nobody like Stay up stay up there She life ain't be nothing like my grow and have a good life do what got to Stay up stay up there rockabye rockabye rock you Rockabye don't you cry got you Rockabye rockabye rock you Rockabye don't you cry no Single you out the hard life without no fear Just so you know that you care any obstacle come you're well you never shed tear you have to shed year year And you give the youth love beyond compare You find his school fee and the bus fare the In the wrong can't find him nowhere you work everything you know So you no time for your Now she got a to keep him warm to keep out the cold When he in her He don't know he is safe When she no hurt love give you all of my love Nobody like rockabye rockabye rock you Rockabye don't you cry got you Rockabye rockabye rock you Rockabye don't you cry no don't cry Lift up your lift it up to the sky don't cry surround just dry your eye
249,2017,We were in To get away from your And I If I could take this in a shot right now I don't think that we could work this Out on the terrace I don't know if fair but I thought could I let you fall by yourself While with someone If we go down then we go down together They'll say you could do anything They'll say that I was clever If we go down then we go down together We'll get away with everything show them we are show them we are show them we are We were in To get away from your You look so proud there with a frown and a cigarette of yourself on the Out on the terrace We breathe in the air of this small town on our class for the thrill of it drunk on the we were in If we go down then we go down together They'll say you could do anything They'll say that I was clever If we go down then we go down together We'll get away with everything show them we are show them we are Show them we are show them we are Show them we are show them we are We were in show them we are show them we are Show them we are show them we are Show them we are show them we are If we go down then we go down together They'll say you could do anything They'll say that I was clever If we go down then we go down together We'll get away with everything show them we are We were in We were in We were in We were in show them we are We were in show them we are show them we are If we go down show them we are If we go down show them we are If we go down show them we are show them we are
250,2017,to the Rhythm Are we our through a lens in our white picket fence Like So we're in a bubble So we cannot see the trouble Aren't you Up there in utopia Where nothing will be numb So we're in a bubble So we cannot see the trouble So put your on And party on Turn it your song dance to the Turn it keep it on around like a zombie we think we're free this on me We're all to the rhythm To the to the rhythm Turn it your song dance to the Turn it keep it on around like a zombie we think we're free this on me We're all to the rhythm To the to the rhythm Are we tone Keep it under the mat Thought we could do than that I hope we can So we're in a bubble So we cannot see the trouble So put your on And party on Turn it your song dance to the Turn it keep it on around like a zombie we think we're free this on me We're all to the rhythm To the to the rhythm Turn it your song dance to the Turn it keep it on around like a zombie we think we're free this on me We're all to the rhythm To the to the rhythm It is my desire Break down the to inspire up your high Time is for the empire The truth they feed is feeble As so many before They greed over the people They and and we about to riot They woke they woke up the Turn it your song dance to the Turn it keep it on around like a zombie we think we're free this on me We're all to the rhythm To the to the rhythm It goes on and on and on It goes on and on and on It goes on and on and on we're all to the
251,2017,Love on the Brain And you got me what you want from And I to buy your pretty but the price too high you got me like You love when I fall apart So you can put me together and throw me against the wall Baby you got me like woo Don't you stop me Don't quit me Just start me And babe with fire Just to get close to you Can we burn something babe And I run for just to get a taste Must be love on the brain got me this way It me black and blue but it me so good And I get enough Must be love on the brain yeah And it my name No what I do no good without you And I get enough Must be love on brain Baby keep me Just love me just love me All you need to do is love yeah Got me of being like a violin What do I do to get in your Baby like woo Baby you got me like woo Don't you stop me Don't quit me Just start me And babe with fire Just to get close to you Can we burn something babe And I run for just to get a taste Must be love on the brain got me this way It me black and blue but it me so good And I get enough Must be love on the brain yeah And it my name No what I do no good without you And I get enough Must be love on brain
253,2017,Bounce Back If Young Metro don't trust shoot you Last night took a but tonight I bounce back Wake up every by the I count Knew that ass was real when I it bounce back Last night took a but tonight I bounce back I been broke as a check and back D town every week I bounce back If you a real then you know how to bounce back owe owe nobody Always on the I got no Got the city with me out more than my phone though Leave me me on my own though I cut that bitch off like a edit My daddy a I heard new pathetic contract should be Took my on a private jet from the public I kept it one thousand Clique like the Paramount mountain Everything I do is righteous on me is the right risk Even in a crisis never on some I switch to the night shift out God talk to me in But I hear him every mane Last night took a but tonight I bounce back Wake up every by the I count Knew that ass was real when I it bounce back Last night took a but tonight I bounce back I been broke as a check and back D town every week I bounce back If you a real then you know how to bounce back I woke up in beast mode With my beauty and the beast though Been top these sleep though Only thing that sold out is the though how dare you stand before me and not respect my If you with my drop the L and get gory I done did everything except worry my life story Faith of a mustard I kept I knew that this life was meant for me change up more than Karma come around wish well like on a pill I kill the scene like Crazy like my jacket up I act but act up Brown paper bag like the lunch up back up need like feet Or get out with ten feet always lose my temper You cannot to me If I lose I bounce back like did with Seen and court too many seen both what you know back control The just into the wolf and the steady I call while you call off Never summer or fall off When you stay that committed to you just fall down and never fall so Last night took a but tonight I bounce back Wake up every by the I count Knew that ass was real when I it bounce back Last night took a but tonight I bounce back I been broke as a check and back D town every week I bounce back If you a real then you know how to bounce back Bounce bounce Bounce bounce bounce Is you a real Is you a real Real one Real one Is you a real Real one Real one
254,2017,STOP THE I got this inside my It goes when I turn it on All through my all through my home We're no when we in our zone I got that sunshine in my pocket Got that good soul in my feet I feel that hot blood in my body when it I can't take my up off so Room on the way we rock so don't stop And under the when everything goes Nowhere to hide when you close When we you already know So just imagine Nothing I can see but you when you dance A up on you So just come on All those I shouldn't do But you dance And ain't nobody so keep I can't stop the So just dance I can't stop the So just dance Come on something in the in my on I don't need no don't need control I fly so no when in my zone I got that sunshine in my pocket Got that good soul in my feet I feel that hot blood in my body when it I can't take my up off so Room on the way we rock so don't stop And under the when everything goes Nowhere to hide when you close When we you already know So just imagine Nothing I can see but you when you dance A up on you So just come on All those I shouldn't do But you dance And ain't nobody so keep I can't stop the So just dance I can't stop the So just dance I can't stop the So just dance I can't stop the So keep Come on yeah I can't stop I can't stop the I can't stop I can't stop the I can't stop the Nothing I can see but you when you dance up on you So just come on All those I shouldn't do But you dance And ain't nobody so keep Everybody sing Got this in my body Got this in my body see you move your body Got this in my come on Break it down Got this in my body I can't stop the Got this in my come
255,2017,Fake Love been down so it look like up to me They look up to me I got fake people fake love to me Straight up to my straight up to my face been down so it look like up to me They look up to me I got fake people fake love to me Straight up to my straight up to my face ain't right when we ain't right when we Look like you your you never was solid you can't me You won't never get to run me Just when look out of reach I reach back like three Like yeah when they smile in my face Whole time they take my place Whole time they take my place Whole time they take my place I know they take my place I can tell that love is fake I don't trust a word you say How you clique up your Look you in the and just not the same been down so it look like up to me They look up to me I got fake people fake love to me Straight up to my straight up to my face been down so it look like up to me They look up to me I got fake people fake love to me Straight up to my straight up to my face straight up to my play it safe switch like night and day I can see right away I came you up I caught that whole play never been the same when they smile in my face Whole time they take my place Whole time they take my place Whole time they take my place I know they take my place I can tell that love is fake I don't trust a word you say How you clique up your Look you in the and just not the same been down so it look like up to me They look up to me I got fake people fake love to me Straight up to my straight up to my face been down so it look like up to me They look up to me I got fake people fake love to me Straight up to my straight up to my face And more for your So watch how you speak on my you
257,2017,Know hey oh hey oh hey oh I don't know you home And you so The way I to love no I don't know you home And you so The way I to love oh I don't know And the more I the more I think about you I can't take it every place I go me of you Do you think of Of what we to Is it now that not My are they don't bring up your name Are you happy Are you happy I don't know you home And you so The way I to love no I don't know you home And you so The way I to love oh I don't know And every time I go yeah I hear it from this hear it from that one That you got someone new I but don't believe it Even in my you're still in my bed Maybe just a fool Do you think of Of what we to Is it now that not My are strange they don't bring up your name Are you happy Are you happy I don't know you home And you so The way I to love no I don't know you home And you so The way I to love oh I don't know No more No more up No more to make me jealous on your birthday You know just how I made you on your oh Do he do you like Do he woo you like Do he lay it down for touch your like never we'll let the past be May be his right but your still whoa I don't know you home And you so The way I to love no I don't know you home And you so The way I to love oh I don't know you home And you so The way I to love oh I don't know you home And you so The way I to love oh I don't know Oh hey oh hey oh hey
258,2017,Million You're me a million to let you go You're me a million to quit the show You're me a million Give me a million me a million About a million If I had a I would run for the If you could find a dry forever be still But you're me a million Give me a million me a million About a million I bow down to pray I try to make the worst seem show me the way To cut through all his worn out leather got a hundred million to walk away But I just need one good one to stay Head stuck in a I look off and I stare like that but aware you're me a million Give me a million me a million About a million And if you say something that you might even mean hard to even fathom which I should believe you're me a million Give me a million me a million About a million I bow down to pray I try to make the worst seem show me the way To cut through all his worn out leather got a hundred million to walk away But I just need one good one to stay Baby Can't you give me what Every heartbreak it hard to keep the faith But I just need one good one Good good good good good one When I bow down to pray I try to make the worst seem show me the way To cut through all his worn out leather got a hundred million to walk away But I just need one good good one Tell me that you'll be the good good one I just need one good one to
260,2017,Let Me Love You I to believe We were on the edge of beautiful beautiful a dream Smoke and keep us on a miracle On a miracle go through the of a heartbreak away Never let you never let me down been a hell of a ride the edge of a knife Never let you never let me down Don't you give I won't give Let me love you Let me love you Don't you give I won't give Let me love you Let me love you no no Don't fall asleep At the we've got a million ahead of us ahead of us All that we need Is a rude to know we're good enough Know we're good enough go through the of a heartbreak away Never let you never let me down Oh been a hell of a ride the edge of a knife Never let you never let me down Don't you give I won't give Let me love you Let me love you Don't you give I won't give Let me love you Let me love you no no Never let you never let you go Never let you never let you go Never let you never let you woo Never let you never let you go Never let you never let you go no Never let you yeah never let you go Don't you give I won't give Let me love you Let me love you Don't you give I won't give Let me love you Let me love
261,2017,Black Black in the city Be back to confiscate the Mike I sent but you said you didn't receive But you said you didn't need That girl is a real crowd Small all her know of me Young bull like an old the watch it fall still get even mad for whatever reason Smoke in the binge They lose it when the the needle so gone not What in the world was I New new money to be made There is to explain a black cream in the Regal like to see spread eagle Took a bitch to the club and let her party on the table Like I blow it all And get some more Get you somebody that can do both Black got the belly She think she love I think she That girl is a real crowd Small all her know of me Young bull like an old the watch it fall still get even mad for whatever reason Smoke in the binge They lose it when the the needle Came in with two look like in their real A broke ho can only point me to a rich ho A yellow bitch with green a real Black yellow red light go They seen that and them just came in through the side door so much money on the floor we school Why you bring the money machine to the club Pint of pound of and a I past a hater like Rondo I upgrade your baby to a Like to the Black club close when I say so That girl is a real crowd Small all her know of me Young bull like an old the watch it fall still get even mad for whatever reason Smoke in the binge They lose it when the the needle a good and we Your body like a work of baby Don't with break your baby on I got a lot of hundred on my kill these I had when I was I still got I had when I was still a I wear leather like still the been I feel a I can't worry about a broke or a hater Black me and That girl is a real crowd Small all her know of me Young bull like an old the watch it fall still get even mad for whatever reason Smoke in the binge They lose it when the the needle
262,2017,All my are take it slow Wait for them to ask you who you know Please don't make any sudden You don't know the half of the abuse All my are take it slow Wait for them to ask you who you know Please don't make any sudden You don't know the half of the abuse Welcome to the room of people who have of people That they one away Just because we check the at the door Doesn't mean our will change from hand never know the psychopath next to you never know the next to you You'll I get next to But all please don't forget All my are take it slow Wait for them to ask you who you know Please don't make any sudden You don't know the half of the abuse We don't deal with very well They say have a certain smell You have trust not to mention They say they can smell your You'll never know the freak show next to you You'll have some weird people next to you You'll think did I get next to But all please don't forget All my are take it slow Wait for them to ask you who you know Please don't make any sudden You don't know the half of the abuse All my are take it slow Wait for them to ask you who you know Please all my are take it slow Wait for them to ask you who you know you You knew you should have I to warn you just to stay away And now they're ready to bust It like you might be one of
263,2017,Side To Side been here all night been here all day And got me side to side to See you over there with your body like I rock with your body And we don't think at I know you got a bad reputation Doesn't you give me temptation And we don't think These keep way too much Say I should give you up Can't hear been here all night been here all day And got me side to side been here all night been here all day And got me side to side Been hide it it hurt if they don't everybody think that we solo Just as long as you know you got me And I got tonight with the devil And I know get me in trouble Just as long as you know you got me These keep way too much Say I should give you up Can't hear been here all night been here all day And got me side to side been here all night been here all day And got me side to side This the new style with the fresh type of flow Wrist ride dick bicycle Come through get you this type of blow If you want a I got a All these is my Body so they call me Young Chimney in they they me give zero and I got zero chill in me the blue box that say Curry with the just tell to call me Gun then I make my gum pop the queen of young run These keep way too much Say I should give him up Can't hear been here all night been here all day And boy got me side to side been here all night been here all day And boy got me side to side This the new style with the fresh type of flow Wrist ride dick bicycle Come through get you this type of blow If you want a I got a
264,2017,Treat You I won't lie to you I know just not right for you And you can tell me if off But I see it on your face When you say that the one that you want And you're all your time In this wrong And you want it to stop I know I can treat you than he can And any girl like you a gentleman Tell me why are we wasting time On all your When you should be with me instead I know I can treat you than he can stop time for you The second you say you'd like me too I just give you the that you're just to wake up with you Would be everything I need and this could be so different Tell me what you want to do I know I can treat you than he can And any girl like you a gentleman Tell me why are we wasting time On all your When you should be with me instead I know I can treat you than he can than he can Give me a sign Take my we'll be fine Promise I won't let you down Just know that you don't Have to do this alone Promise never let you down I know I can treat you than he can And any girl like you a gentleman Tell me why are we wasting time On all your When you should be with me instead I know I can treat you than he can than he can than he
265,2017,Broccoli Ain't no what be beyond all that hey would you like to be my touch my we turn this to Columbine Ice on my cost me ten three Thirty thousand for a to get flee I just hit and I spent like ten I just did a show and spent the check on my When I go on I might rent out the And I keep like ten never home All these copy what on get your pick a bone Word to I had a good day Metro Fifty of beat that pussy like Hulk Hogan I know you know my if it ain't gone chosen from the I had rose at my necklace my froze Put that dick up in her bet she feel it in her a real young from the six a real young from the six Real young from the six In the middle of the get off me In the up my broccoli I know your baby fond of me All she want to do is smoke that broccoli in my she leave with me Tell her I can get that pussy Tell her I can hit that so a dirty I did it Ain't no what be beyond all that Ain't no what hey Said beyond all that I got and I got people on my payroll She don't do it I say so I don't smoke if it ain't I should sauce up like with All I was the fame and every game they made on I was five or six old when I had told you're But I treat you like my equal never I was old when we had this one Had the world what I call epic Couple later I got paper I taste for salmon on a With the on a square plate At the restaurant with the you got to face To know I either ball or I over the snare and bass dread Golden diamond teeth They just mad I got that I keep dairy up in the lit to With a word to my In the middle of the get off me In the up my broccoli I know your baby fond of me All she want to do is smoke that broccoli in my ear she to leave with me Said that I can get that pussy Said I can hit that so a dirty I did it
266,2017,JuJu on That Beat Do that one baby that one dance oh You don't know how to do Baby do it for your grandma Come old and to learn it do it Oh my oh my god ain't that and Don't both of got a I don't care I don't he still cute Oh he in this party and these at me Skinny on and you know my hair hey okay I want do do this dance now JuJu on the beat JuJu on that beat JuJu on JuJu on JuJu on that beat Now drop Hit don't Don't Don't man on that man on that man on that man on that beat Now do your do your do your You ugly You your son Do your Go Get hey Yeah we and And ready to fight I got my he with me And got on the right And a baby And I don't know nothing else and And some fun I say look in the mirror What you expect me to I see a And got them out I mean I like your style on a whole level If you compare me and you There wouldn't be no JuJu on the beat JuJu on that beat JuJu on JuJu on JuJu on that beat Now drop Hit don't Don't Don't man on that man on that man on that man on that beat Now do your do your do your You ugly You your
268,2017,Let Me Down hit a wall Right now I need a miracle Hurry up I need a miracle out I call your but you're not around I say your but you're not around I need I need I need you right now I need you right now So don't let don't let don't let me down I think my mind now in my I hope That you'll be here when I need you the most So don't let don't let don't let me down let me down Don't let me down Don't let me down Don't let me down Don't let me down out of time I thought you were on my side But now nobody by my side I need I need I need you right now I need you right now So don't let don't let don't let me down I think my mind now in my I hope That you'll be here when I need you the most So don't let don't let don't let me down let me down Don't let me down Don't let me down Don't let me down Don't let me down Don't let me down Don't let me down I think my mind yeah I think my mind yeah I need I need I need you right now I need you right now So don't let don't let don't let me down I think my mind now in my I hope That you'll be here when I need you the most So don't let don't let don't let me down Don't let me down don't let me down don't let me down Don't let me no Said don't let me down Don't let me oh Don't let me down Don't let me
269,2017,Bad Romance Caught in a bad romance Caught in a bad romance want your bad romance want your bad romance I want your I want your I want your everything as long as free I want your love I want your love I want your the touch of your hand I want your kiss in the sand I want your love I want your love You know that I want you And you know that I need you I want it your bad romance I want your and I want your revenge You and me could write a bad romance I want your and all your revenge You and me could write a bad romance Caught in a bad romance Caught in a bad romance want your bad romance I want your I want your design you're a criminal as long as you're mine I want your love I want your love I want your your vertigo Want you in my rear you're sick I want your love I want your love You know that I want you And you know that I need you I want it your bad romance I want your and I want your revenge You and me could write a bad romance I want your and all your revenge You and me could write a bad romance Caught in a bad romance Caught in a bad romance want your bad romance want your bad romance baby Work move that bitch crazy baby Work move that bitch crazy baby Work move that bitch crazy baby Work a free baby I want your and I want your revenge I want your I don't be ton et ton I don't be I don't be I don't be Want your bad romance Want your bad romance I want your and I want your revenge You and me could write a bad romance I want your and all your revenge You and me could write a bad romance Caught in a bad romance Caught in a bad romance want your bad
270,2017,Cold Water Everybody high you know What else can we do when we're So take a deep breath and let it go You shouldn't be on your own And if you feel you're I will jump right over Into cold water for you And although time may take us into different I will still be patient with you And I hope you I won't let go be your tonight I won't let go be your tonight we all get lost you how we learn and how we grow And I lay with you You shouldn't be on your own And if you feel you're I will jump right over Into cold water for you And although time may take us into different I will still be patient with you And I hope you I won't let go And I won't let no I won't be your tonight I won't let go be your tonight Come come on Save me from my boat I just stay afloat all alone And I I hope take me home Somewhere I can rest my soul I need to know you won't let go And I won't let I won't be your tonight You won't let go be your tonight I won't let no no I won't be your tonight You won't let go be your
271,2017,Faith I guess it would be nice if I could touch your body I know not everybody has got a body like you But I think twice before I give my heart away And I know all the you play because I them too but I need some time off from that emotion Time to pick my heart up off the floor when that love down without devotion Well it a strong baby But you the door I have faith I have faith Because I have faith I got to have faith I know you're me to stay please don't go You say you the Maybe you mean every word you say Can't help but think of yesterday And another who me down to Before this river an ocean Before you throw my heart back on the floor I my foolish notion I need someone to hold me But wait for more I have faith I have faith Because I have faith I have faith just have to wait Because got to have faith I have faith got got got to have faith Before this river an ocean Before you throw my heart back on the floor I my foolish notion I need someone to hold me But wait for more I have faith I have faith Because I have faith I have
272,2016,This Is What You Came For this is what you came for Lightning every time she And her But at this is what you came for Lightning every time she And her But at We go fast with the game we play Who why be this way We say more than we need I when we leave this is what you came for Lightning every time she And her But at this is what you came for Lightning every time she Yeah this is what you came for Lightning every time she And her But at
273,2016,Ride I just stay in the sun where I find I know hard of peace in the peace of mind I know hard I think about the end just way too much But fun to On my who wouldn't wish who I was But fun to So my time on my So my time on my ride my time on my ride die for easy to say We have a list of people that we would take A bullet for a bullet for you A bullet for everybody in this room But I don't seem to see many through See many through the man But I don't know what do live for hard to do Even to say when you know not true Even to write when you know that tonight There were people back home who to you But then you ignore them still All these they're for real Like who would you live Who would you die And would you So my time on my So my time on my ride my time on my ride been too much been too much been too much been too much Help me been too much been too much been too much Help me been too much been too much been too much So my time on my So my time my time on my So my time on my So my time on my been too much Help me been too much Help me been too much been too much been too much Help me been too much been too much been too much Help
274,2016,Me Mustard on the I was good on my the way it was the way it was You was good on the low for a On some love what the you to trip off that I was to you Had some fun on the run though give it to you But don't get it You was just another on the hit list fix your with a bad bitch Didn't they tell you that I was a white horse and carriage Bet you never could imagine Never told you you could have it You me you me To feel a little and give a little less Know you hate to confess But baby you me You been up Light and roll it up Break it like a was never us was never us the on the are you How you how you to trip off that I was to Had some fun on the run give it to But don't get it You was just another on the hit list fix your with a bad bitch Didn't they tell you that I was a white horse and carriage Bet you never could imagine Never told you you could have it You me you me To feel a little and give a little less Know you hate to confess But baby you
276,2016,Send My Love Just the cool This was all none of it me You put your on my body and told me told me you were ready For the big for the big jump be your last you and me that was what you told me you up forgiven it all You set me free Send my love to your new Treat her We've let go of all of our We both know we ain't no more Send my love to your new Treat her We've let go of all of our We both know we ain't no more I was too you were You couldn't handle the hot heat still I was you were You couldn't keep you were down only one way down you up forgiven it all You set me oh Send my love to your new Treat her We've let go of all of our We both know we ain't no more Send my love to your new Treat her We've let go of all of our We both know we ain't no more If you're if you're ready If you're I am ready If you're if you're ready We both know we ain't no more we ain't no more you up forgiven it all You set me free Send my love to your new Treat her We've let go of all of our We both know we ain't no more Send my love to your new Treat her We've let go of all of our We both know we ain't no more If you're if you're ready If you're are you We've let go of all of our We both know we ain't no more If you're if you're ready If you're are you We've let go of all of our We both know we ain't no
277,2016,We Talk We don't talk we don't talk We don't talk like we to do We don't love What was all of it we don't talk like we to do I just heard you found the one you've been You've been for I wish I would have known that wasn't me even all this time I still wonder Why I can't move on Just the way you did so Don't know What dress you're tonight If onto you so tight The way I did before I known your love was a game Now I can't get you my brain such a shame That we don't talk we don't talk We don't talk like we to do We don't love What was all of it we don't talk like we to do I just hope you're next to somebody Who how to love you like me There must be a good reason that you're gone Every now and then I think you Might want me to come show up at your door But just too afraid that be wrong Don't know If you're into her If onto you so tight The way I did before I known your love was a game Now I can't get you my brain such a shame That we don't talk we don't talk We don't talk like we to do We don't love What was all of it we don't talk like we to do Like we to do Don't know What dress you're tonight If it to you just right The way I did before I known your love was a game Now I can't get you my brain such a shame That we don't talk we don't talk We don't talk like we to do We don't love What was all of it we don't talk like we to do We don't talk oh The way I did before We don't talk such a shame That we don't talk
278,2016,Work from Home I ain't I ain't but I know you Put in them make it get you I know you're always on the night shift But I can't stand these alone And I don't need no explanation you're the boss at home You don't go to work work But you put in work work You don't go to work work Let my body do the work work We can work from We can work from put it into give you a promotion make it feel like a turn the bed into an ocean We don't need I just need your body but in between ain't no off I know you're always on the night shift But I can't stand these alone And I don't need no explanation you're the boss at home You don't go to work work But you put in work work You don't go to work work Let my body do the work work We can work from We can work from Oh yeah Girl go to work for me Can you make it no for Take it to the pick it up for me Look back at it all over me Put in work like my She ride it like a buy her new Let her ride in a foreign with me she the her boo And she down to break the Ride or she go she I pipe she take that Put in on your body You don't go to work work But you put in work work You don't go to work work Let my body do the work work We can work from We can work from we can work from ah we can work from
279,2016,of the Took A Pill In Mike of the Graham Drake Twenty One of the Lemonade Purpose Drake A Guide To Earth New The Chance The Morris Drake West Chance The Kelly Kirk Franklin West Rap The Way Fat Ma Chance The Drake The Throne Schoolboy Q Rap The Way Fat Ma West Drake Chance The West Chance The Kelly Kirk Franklin Rap Book Chance The And The Anonymous Nobody De La Soul Major Key Drake Blank Face ScHoolboy Q The Life Of Pop Solo By Kelly Pop The Graham Drake Twenty One Pop Vocal Fallen Bob Live Movie Sing Pop Vocal Purpose Dangerous Woman Confident Demi This Is Dance Me Bob Let Me The Be Like The Time Machine Epoch We Face A Future Rock Hurt Jack White Bowie Sound Of Twenty One Metal Baroness In Price Is Rock Bowie The Twenty One Name Is Rock Tell Me Pretty Cage The Elephant Magma Death Of A Bachelor At The Music A Million Bon Bowie The Hope Six Demolition Project Post Pop Depression Pop A Moon Pool Me The Kid In The Three Of Bell The Kid With The One I Fantasia And See Drake It By The Maxwell Tory Urban Contemporary Gallant We Are King KING Anti My Mind The Kid Live Velvet Terrace Martin Season Mint Condition Country Solo Can Go To Brandy Lambert Morris Your Country For King The World On Dolly Of Young With Country Your Urban A Happy And Morris Country Day In A Small Town Brandy Full Circle Hero Morris A Guide To Earth For Her Rose J Everlasting Into Place Live In Compilation For Visual The Season Best Music River Up Up Gosh Upside Down Inside Out Jazz Of Intuition Trio Peter Night At The Vanguard The Trio Brad Country For Old Men Gospel A Contemporary Music In You For King Country Of The Grant The Family Gospel Bowman Fill This House A Heart My Religion Kirk Franklin Demonstrate Contemporary Music All Prodigal Be One Grant Youth Revival Young Free Love of the Max Martin
280,2016,I Took a Pill in I took a pill in to show I was cool And when I got felt But it was something to do out in I drive a car just to prove a real big I made a million And I spend it on and But you don't be high like me Never why like me You don't step off that And be all alone You don't ride the bus like this Never who to trust like this You don't be stuck up on that stage Stuck up on that stage All I know are sad sad all I know are sad sad just a who already blew his shot I get along with old my a of a pop song people forgot And I can't keep a no as soon as the sun up I cut all loose and my excuse But the truth is I can't open up Now you don't be high like me Never why like me You don't step off that And be all alone You don't ride the bus like this Never who to trust like this You don't be stuck up on that stage Stuck up on that stage All I know are sad sad all I know are sad sad I took a plane to my I brought my pride and my guitar All my are all gone but And the people still think a star I around downtown I met some on They said tell us how to make it we're real impatient So I in the eye and said You don't be high like me Never why like me You don't step off that And be all alone You don't ride the bus like this Never who to trust like this You don't be stuck up on that stage Stuck up on that stage All I know are sad sad all I know are sad sad
