,decade,text
1144,1998,Ray of Light in the sky at I wonder Do my of sink beneath the got herself a universe gone For the call of thunder everyone And I feel like I just got home And I feel And I feel like I just got home And I feel than the light to where it all began got herself a little piece of heaven for the time when Earth shall be as one And I feel like I just got home And I feel And I feel like I just got home And I feel than a ray of light than a ray of light than a ray of light in the sky at I wonder Do my of sink beneath the got herself a universe gone For the call of thunder everyone And I feel than a ray of then gone for Someone else will be there Through the got herself a universe got herself a universe got herself a universe And I feel And I feel And I feel like I just got home And I feel than a ray of than a ray of
1145,1998,Come With Me yeah yeah Hear my hear my call Lend me your see my fall See my know my Time see my loss Know Where I met pistol Itchy happy Try to trap bad rap me Break the fall from grace Tell me time Close your come with me Come with yeah Come with me yeah You said to trust you'd never hurt me Now since then you me Left me now Right back at think long range left me I But I Not many would bear the you comprehend You want to end you offend me feel the trauma Come with me ah ha Come with me Don't be yeah Come with me I close my and I see you there I cry of I die yeah my my Damn these you're on my Back up off take your off me Give me room to breathe not not it up to my in some women find that seductive Some say been on I ignore sorry if I bore you I neglect don't mean to you Can't you I love you And that But you annoy you can't avoid me here to forever and and a never I can't let you I can't forget it Why you did I won't permit it And won't acquit I want to fight you bite can't stand nobody like you You can't you can't hide No close your Come with me come with me Come with me I like this Come on Come on turn me I need you to turn me up Yeah yeah come on yeah Hear my hear my Lend me your huh You ready Come on check this out Hear my hear my Lend me your I get it just I get it just right Hear my hear my Lend me your see my fall See my know my Time see my loss Know Where I met pistol Itchy happy Try to trap bad rap me Break the fall from grace Tell me time Close your Come with come with me Come with come with me Come with come with me Come with come with me take you with me I want to fight bite you Can't stand nobody like you You can't you can't hide No close your Come with take you with me here to stay Forever and and never Come with me yeah yeah yeah Come with
1146,1998,Together Again There are when I look above and beyond There are when I feel your love around baby never forget my baby never forget you There are when I look above and beyond There are when I feel your love around baby never forget my baby When I feel that I don't belong Draw my strength from the when you said about baby Look inside baby Dream about us together again What I us together baby I know we'll be together Everywhere I every smile I see I know you are there back at me in I know you are free I can see your star down on me Good we'll share again me dance Say it loud and proud All my for you Always been a true angel to me now above I can't wait for you to wrap your around baby wrap them around baby hear you more No will you see baby so happy for my baby Dream about us together again What I us together baby I know we'll be together Everywhere I every smile I see I know you are there back at me in I know you are free I can see your star down on me Good we'll share again me dance Say it loud and proud All my for you There are when I look above and beyond There are when I feel you smile upon baby never forget my baby What give just to hold you close as on earth In we will be baby Together my baby Everywhere I every smile I see I know you are there back at me in I know you are free I can see your star down on me Everywhere I every smile I see I know you are there back at me in I know you are free I can see your star down on
1147,1998,Sex and Candy downtown by myself And I had so much time to sit and think about myself And then there she like double cherry pie there she like I smell sex and candy that in my that devious in my this is a yeah this is a dig it downtown by myself And had too much and I was about myself And then there she in platform double there she like lemonade I smell sex and candy that in my that devious in my this is a yeah this is a dig it this is a yeah I smell sex and candy that in my that devious in my this is a yeah this is a dig it this is a yeah this must be my
1148,1998,How Do I Live How do I get through one night without If I had to live without you What kind of life would that I need you in my need you to hold You're my my my soul and if you leave you would take away everything good in my life And tell me now How do I live without I want to know How do I breathe without you if you How do I How do how do how do I Without there'd be no sun in my sky There would be no love in my life There'd be no world left for me And I don't know what I would do be lost if I lost if you leave you would take away everything real in my life And tell me now How do I live without I want to know How do I breathe without you if you How do I How do how do how do I tell baby How do I go on if you you would take away I need you with me don't you know that you're everything good in my And tell me now How do I live without I want to know How do I breathe without you if you go How do I How do how do how do I How do I live without How do I live without How do I
1149,1998,wit It what On your mark ready set dance floor pro I know you know I go psycho When my new joint just can't sit get wit it Now honey honey come All up in my you got a Bag with a stuff in it Give it to your friend everybody at me the they was a jig Here with this handsome Right from I just bite it for the I don't light it the on the Give it up make it feel like my is Big all in it wit it wit it wit it wit it You want to ball with the Watch your step you might fall to do what I did come In the middle of the club with the No love for the the Mad I got floor at the See me on the line with the Met told me the I got the fever for the of a play another from the prince of this Your only mad ride in my South to the West to the East to the North Bought my and watch them go off don't stop In the winter or the I it hot wit wit it wit it wit it if you need a lift the kid in the Who else Will Smith that life some consider a myth Rock from South Street to Women to tease give it to me now nice and easy Since I up like and to the maximum I be Would you like to bounce with the brother Never see Will Rather play ball with and flatten Thought I took a but I didn't Trust the lady of my life she Hit her with a drop top with the ribbon Crib for my on the of You to flex on Don't be silly wit it wit it wit it wit it
1150,1998,I Get Yeah I get so Without you I can't let anybody else hold me Yeah I need you I need I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you here with my All alone with my if I have to do But no reason why I feel asleep late last night like a newborn child myself close my are I want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I still to the day In fact is was a third You came along to be the one for me And now alone here by the phone Call and say that you're okay So that have the chance To beg you to stay I want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you break it down Break it break it down break it down Break it break it down Whoa You know That I know That I get so of you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but you I get so Can't let just anybody hold me You are the one that in my dear Want no one but
1151,1998,My All I am of you In my solitude tonight If wrong to love you Then my heart just won't let me be right in you And I won't pull through Without you by my side give my all to have Just one more night with you risk my life to feel Your body next to mine I can't go on in the memory of our song give my all for your love tonight can you feel in your I can see you in my mind And yet you're so like a distant star on tonight give my all to have Just one more night with you risk my life to feel Your body next to mine I can't go on in the memory of our song give my all for your love tonight give my all to have Just one more night with you risk my life to feel Your body next to mine I can't go on in the memory of our song give my all for your love tonight Give my all for your love
1152,1998,Everybody yeah Rock your yeah yeah Rock your body right oh Oh my we're back again everybody sing bring the show you how Got a question for answer yeah Am I Yeah Am I the only Yeah Am I Yeah Am I everything you You rock your body now yeah Rock your yeah yeah Rock your body right Now throw your up in the air Wave them around like you just don't care If you let me hear you yell we got it on again Am I Yeah Am I the only Yeah Am I Yeah Am I everything you You rock your body now yeah Rock your yeah yeah Rock your body right Rock your So everybody ah Don't be don't have no fear tell the make you As long as there'll be music We'll be back again yeah Rock your yeah yeah Rock your body right back yeah rock your body Rock your yeah Everybody rock your body yeah rock your body Rock your body right Everybody
1153,1998,The of the One Who You I know you're I can't make you stay I can only let you know I love you any way And if the road you take to heartbreak Somewhere down the line If someone you Or your heart You just run to the of the one who you You just run to these And these two will keep you warm When rain has found your heart Never never far You just run to the of the one who you I want you happy I want the best for you And if you have to leave to find your dream I hope that dream true But if the world you find you hard If someone you cry be there to hold you be by You just run to the of the one who you You just run to these And these two will keep you warm When rain has found your heart Never never far You just run to the of the one who you my love is strong you know Strong enough to let you go But always hold you Inside my heart And if you should change your mind You can come back any time And when you you You just run to the of the one who you You just run to these And these two will keep you warm When rain has found your heart Never never far You just run to the of the one Run to the of the one who you You just run to these And these two will keep you warm When rain has found your heart Never never far You just run to the of the one who you you'll never have to baby You just run to the of the one who you here for yeah Run to the of the one who
1154,1998,They Know Heard about my I to do The I to the that didn't last I know on your think wrong Can I say what is You are the only one When not do you think of Or what the jealous are me to be You should know by that take A lot of trust from you for us to make it through You should you're my angel make you fall from Heaven I just want to love love you Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here talk about what your told you That a selfish want my cake and eat it to Maybe in my past but you me now Now that to you that me how Your love so real be a fool to play Play around on I want to stay with you You should know by now that take A lot of trust from you for us to make it through You should know you're my angel make you fall from Heaven I just want to love love you Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here You're my angel I want to stay with me I won't let you you'll babe You'll see it Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here Don't listen to what people say They don't know you and me Put it out your mind jealousy They don't know about this here Don't listen to what people
1155,1998,Frozen You only see what your want to see How can life be what you want it to You're frozen when your not open You're so with how much you get You waste your time with hate and regret You're broken when your not open if I could melt your heart we'd never be apart give yourself to me you hold the key Now no point in the blame And you should know I suffer the same If I lose my heart will be broken Love is a she to fly Let all the hurt inside of you die You're frozen when your not open if I could melt your heart we'd never be apart give yourself to me you hold the key You only see what your want to see How can life be what you want it to You're frozen when your not open if I could melt your heart we'd never be apart give yourself to me you hold the key If I could melt your heart we'd never be apart give yourself to me you hold the key If I could melt your
1156,1998,Ride You like get ride yeah when you walk They be to the lobby Tell the bellman I need some more up here When you see The one on them Tell him in still you get You know bout it bout it P's bout it bout it in the club my show You know the spot Where on the low low when I saw her She saw me She told me she like P And So I laid back Put a in my mouth Said I see you shake it girl what that bout it bout it bout all in is in the club Was jealous of me I for it and I for And damn near to pay for it So ride All night I don't doubt it Your love is bout it bout it And so I ride it Ride Tonight Can't do without it Your love is bout it bout it And I want babe Girl I ride it Now baby more than incredible She did her thing nothing but a Her chocolate and Sexy up on top of me ain't no me now She back Then slow Like to kick it in my video There ain't no limit To what she'd do Her girl ride me too up and down And round and round tonight up and down And around and around up and down And round and ride Oh baby ain't nothing like the real thing See us do it wild I could make you smile Make my nine go pow Put on your run some on them Make that head board squeak Up and down you a thug like a freak Sixty eight will be my code If you bout it roll I told you was no limit tonight anything goes Anything roll help you take up off your Give me a before And the rest the show Thug love with cream and in the bath a hot tub Wipe our feet off on a Oriental Rug Can't get enough You on top of me Me on top of you Do what you want to this thug Girl ain't no you to breakfast Go tomorrow wit you Me and fool Told there wasn't no limit
1157,1998,No No Part This is the The pump this new This is the play this This is the The pump this This is the Refugee the we to set it This is the The pump the This is the Every come come on hey I know you want I can see it in your But you keep on won't you say on your each and every time you're near you give me But when I ask the you hold it all inside If you be with you keep it real Tell me tell me how you feel I know you want me just as much as I want you So come and get my all here for You'll be no When yeah You'll be no When yeah You'll be no When yeah You'll be no When yeah If you keep this you're lose my love I ain't got no time to you hurry up every time I come around and cruise your way I see you on the but you don't know what to say When I walk up to you seem so shy the Never had a girl like I can see right through you and you know you be mine So get your act together you're out of time You'll be no When yeah You'll be no When yeah You'll be no When yeah You'll be no When yeah Every time I see you with your You as if you don't want me When you get you call me on the phone And tell me how much you care close your You're to be By the that provide I don't care about your size shake your All to do in the is stay alive Make a little money with Child hear this they they go wild Like they like No Limit They went from a dream to the young Sing You'll be no When yeah You'll be no When yeah You'll be no When yeah You'll be no When yeah You'll be no When yeah You'll be no When yeah You'll be no When yeah You'll be no When
1158,1998,All About Me I cook your I wash your Baby hell no not the way it goes all about me tonight I ain't stop you Cause you still my boo You still my boo But you see tonight all about me Tonight me Forget about you So what you Are you get it get it Up my Look at your at my Now swing my body right to left You know that is tight Now just look at my body And just hold me like a man should Like a should baby you see baby all about me Tonight me Forget about you So what you Are you get it Get it up You know That love you for life So make tonight make tonight My are open wide So let me come inside Tonight me Forget about you So what you Are you get it Get it up all about about me About yeah I be your slave I be your slave tonight I know you will yeah And watch your body You get it right
1159,1998,Body bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body Out on the dance you so tight make you feel press your body tight Rub against my and in the mood for the same real this is how you groove on your body baby Love while we grind don't you want me cause I want you do what we're yeah bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body grant your wish and let you know on my mind about that time that I hit you for some bump grind in the mood for I feel your girl you Can creep a then go get up on a room me do that I never did before Behind I make you shout for more This thing is body all night long No doubt about it if you want it I can bring it on bumpy bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body you and everybody get your freak on you and everybody get your freak on you and me everybody get your freak on you and me everybody get your freak on bump baby bump body bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump body bump baby bump bump
1160,1998,You Make Me This is what you this is what you do This is what you this is what you do You make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me Before anything began between you were like my best friend The one I to run and talk to when me and my girl was You to say it'll be okay Suggest little nice I should do And when go home at night and lay my head down All I to think about was you And You make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me bad is you're the one that us up it been you And sad is that I love but for you What should I Should tell my baby Should do what I feel I don't don't need to stay But I need to get it together You make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me At this the out of control I never meant to hurt but I let her go And if she may not it while all of this is on I I to fight but the just too strong You make me You make me You make me You make me You make me You make me You make me You make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me You make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make me leave the one with Start a new this is what you do I think about a ring and all the that come along You make you make
1161,1998,What You Want Tell me what you want Tell me what you want Just tell me what you want Tell me what you want Tell me what you want Tell me what you want Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Now be the man see you good I don't get leave you in the hood in my you the The reason why I love you don't like me my status I don't see you with a carriage average I do my thing so we be And I don't want you them I give you you feel you a rabbit Anything in your you want you can have Walk through the if you like it you can grab Total it all up and put it on my tab And then tell your all the fun you had Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Hey won't you come here to You don't like the way your at In a ain't no Come over I think I see your baby Here go the to my If you in a rush you call me Whatever you need I got the whole Just the way you like do you I can tell you was meant for me I can tell by the way you was sent to me While on tour to make them And they ask who your you mention me If you don't you know you got a problem Said you want no don't start none And it just so that seeing cash you up a lot just to be fast And I ain't ask who the Pull up to the crib with the whole front Now you good thing the past If you lie that'll be your last Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Now the more you treat me royal I adore you why I don't mind these for you You did for me I wouldn't believe you did why I always want to keep you here In a year or I could see you with my you make a thug want to get a legal gig only right we spend our crazy biz till we awake the Don't get too got respect for you honey To keep it all you come second to my money And can you be my ghetto love Everybody love you not just me And I know that you care a lot for me see you happy even if not with me Even if not with me Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for For Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for Tell me what you want for me Take a look at what you see Let me know if this right here Is something you can have for
1163,1998,Nice Slow What you You know you got it hot for me Okay Be there in give me ten Be ready wear that little thing I yeah seven o'clock on the dot in my drop the ah yeah I got a real pretty little thing for me I pull Good don't keep me I got to put my in I never you know what I mean Let me take you to a place nice and quiet There ain't no one there to ain't rush I just take it nice and slow been for this for so long We'll be love until the sun baby I just take it nice and slow Now here we round town where lay you down you got me my wish that I could pull over And get this thing right I do something to baby I don't think they heard me I do something to baby So call out my name They call me tell me what you do with Got a like Every time that you roll with me to get control of nice and You never never up the flow This is how the hook come on Let me take you to a place nice and quiet There ain't no one there to ain't rush I just take it nice and slow been for this for so long We'll be love until the sun baby I just take it nice and slow Now tell do you get freak you I will freak you I will freak you like no one has made you feel freak you I will freak you I will freak freak you like no one has made you yeah tell me what you do with tell me what you do with
1164,1998,And like and Hot sex on a just to get you wet about to get in you will never regret And be the bomb this is what I bet like and Hot sex on a just to get you wet about to get in you will never regret And be the bomb this is what I bet Since the first time I saw I knew I was to the fact On how make me act Shy but sexy at the same time Always on my mind was a little bump and grind I don't play it that close You to kick it wit me Before I serve you up With an Of that Make you my man I ain't got no love For nobody else but you my boo I prove to you My love be true So do you know where you to Through thick and baby You all time will That my love for you will never end My heart keep No time for You who So lay me down Just give it a good treat you like my king you royal And only give my love to you Because escape with me Come over to my place teach you a few in love Now I can't I won't wait So take me by my and rock me baby always and forever be lady our first night You the mommy with my top all around me Down to than and We're sexual do feel this check my They'll never be a love like me That got your back in this industry That got your back in these So you don't have to worry me On the creep And I don't want you to try to Play me cheap I don't sleep around Because Good lesson taught by my big I got to compliment you on how you please me Touch but don't tease me Now put it in nice and easy And rub my body down wheezy And cuddle up to me now sleepy But be To this So stay away from all them So we can not be playa if you wit me then keep it real And if I catch you around Then have to chill When find good love You best to keep it all my up on game So peep it until
1165,1998,Too Much Love is as far as the eye can see Deep but to me Easy I need a friend Road to twist and but will this never end Well my dear you'll know that he me But short term solution ain't no That ain't no for me Too much of something is bad enough But over me to make me wonder Too much of nothing is just as tough I need to know the way to feel to keep me yourself from around my finger Hold me too tight or left to linger Something fine built to last up I guess we're out of time too fast my dear you know he me no no explanation just a groove in me Too much of something is bad enough But over me to make me wonder Too much of nothing is just as tough I need to know the way to feel to keep me What part of no don't you I want a man not a boy who he can Boy who he can Too much of something is bad enough But over me to make me wonder Too much of nothing is just as tough I need to know the way to feel to keep me Too much of nothing so why don't we give it a try Too much of something we're be a lie Too much of nothing so why don't we give it a try Too much of something we're be a lie Too much of nothing so why don't we give it a try Too much of something we're be a
1166,1998,Deja New to the but got love for all Lie and die in the where I to ball Uptown is the place where I lay my dome On the of the where my family roam Ho damn we Peter got a nine Playa can feel the flame from my heater I never to play a fool like that But I love to succeed and see fall flat like deja And I got another clip that'll daze crew I sip with Just cause don't mean you should Keep em near all Anything less than you keep the change Not filthy but bitch broke with that keep you like dope call me call me Cause quick to slide off and slide this dick up in your wife And you should learn how to treat her I guarantee how to eat her And beat in the call me Cause I push a and I rock a And I lounge on and I love sex And I wave on that be to flex Like God rest your soul But when you're for it ain't no time to fold New got crazy game But town is all the same get crazy loot because when beef they ain't to shoot know how to play Mack the crazy pay got on lock with the up in your spot But if it wasn't for the This rap never would be on So tell me where you from uptown baby We down up for the crown Now if it wasn't for the This rap never would be on So tell me where you from uptown baby We down up for the crown the is in the lot Right next to the keep the heat For these that are you're crazy if you walk around stop Maybe life big On them and call us like two of my life type deep which I abide by Puffin got my Than an arrow keep your eye on the sparrow like the bought a new five With the for these trunk full of ammo Keep my toast than most keep they own shadow And I strap for my like a saddle I rock other rock gravel Talk Whatever have from most front get we deep in the one point five Like Big red mad You step and get have your whole block With the a out From dusk dawn and no doubt Keep a eye on bitch when about And put a eye on lip watch mouth from the wipe feet when you step in my house Cause a bout a half an ounce now New got crazy game But town is all the same get crazy loot because when beef they ain't to shoot know how to play Mack the crazy pay got on lock with the up in your spot But if it wasn't for the This rap never would be on So tell me where you from uptown baby We down up for the crown Now if it wasn't for the This rap never would be on So tell me where you from uptown baby We down up for the crown Peter like what The Lord is like what like what like what Money Boss like what The Gun like what and like what and Uptown like what play on Strong play play on and a play play on And play play on and a it down for know what I mean and world
1167,1998,Gone Till I dedicate this The to all you long down all around the and your girl this message that you ain't back in the the are and then my voice in the middle of the and this is what I told her for you Every time I make a run you turn around and cry I ask myself oh why you must I can't work a to So be gone Said be gone be gone tell my be gone be gone be gone tell my be gone May I see you but I can't stay be gone be gone And give a kiss to my mother When I come there'll be no need to clock have enough money to buy out Tell my to school in So he won't mess up in summer school in the summer Tell my wear his If you don't wear you'll see a red lump oh oh oh You you got no flow I heard your you're Every time I make a run you turn around and cry I ask myself oh why you must I can't work a to So be gone Said be gone be gone tell my be gone be gone be gone tell my be gone May I see you but I can't stay be gone be gone And give a kiss to my mother I had to flip and turn it into to the future rock when I smash a pumpkin Commit then have a reason to hunt you down only season you with the loud like you're top choice Your make a hearse out of your I got my girl to And commit it that be back in Every time I make a run you turn around and cry I ask myself oh why you must I can't work a to So be gone Said be gone be gone tell my be gone be gone be gone tell my be gone May I see you but I can't stay be gone be gone And give a kiss to my mother I know the but we the
1168,1998,I Want to See You Again one While you were asleep I a But there was no addressee So I paid it no in fact I to send it back But something that I was Said open it It Once close friend of mine Hope that this you in time Cause your love is And my just With a woman that I know you hold dear to And it made me say I don't see you again But I stuck by you till the end And my conscience is clear And I can move on from here But I wish I could say the same for baby I don't see you yeah But tell me why did it have to be my best That you were around with I didn't want to notice it I was true to my love for you It took me a minute to wake up and see What the love of my life was to me I to lay down and die Cause my pride wouldn't let me cry But somehow I knew I had to get over it He said he couldn't Until he felt your touch Now he can see why I love you so much And so I never thought have to share Your love that I thought was given To only me and why I don't see you again But I stuck by you till the end And my conscience is clear And I can move on from here But I wish I could say the same for baby And I don't see you again But tell me why did it have to be my best That you were around with I didn't want to notice it I was true to my love for you And you say you love Love been blind Cause I sure didn't see this one My best They say keep the you love close And your even But I can't win for girl Cause the one I thought was a friend to me up being my true enemy Listen to baby I gave you everything My love and my ring And you me And I don't see you again I don't see you again But I stuck by you till the end And my conscience is clear And I can move on from here But I wish I could say the same for baby I don't see you again But tell me why did it have to be my best That you were around with I didn't want to notice it I was true to my love for you I don't see you again But I stuck by you till the end And my conscience is clear And I can move on from here But I wish I could say the same for baby I don't see you again But tell me why did it have to be my best That you were around with Didn't want to notice
1169,1998,Swing My Way oh swing my way You sure look good to me Now would you please Swing my way swing my way I off in a club on a night for a man that would do me right First move that I made was on the But got down one then I went down for was at Saw this young playa dip through the crowd over to my left and told my hey If I see him again have to say And have to say swing my way You sure look good to me Now would you please Swing my way swing my way Swing it over here swing my way You sure look good to me Now would you please Swing my way swing my way I got off the floor to find this man all around all I damn He sure look By the end of the night be I thought to myself he couldn't of gone far Then I saw him again by the bar So far everything is my way Now that I found him have to say swing my way You sure look good to me Now would you please Swing my way swing my way Swing it over here swing my way You sure look good to me Now would you please Swing my way swing my way Got to get up the nerve to get my swerve on do it fast or he'll be gone it'll be just my luck That somebody else will scoop him up Can't have that be that girl that Find herself a perfect match Didn't come off as too fly Got contact eye to eye Then I over to him Said I know that you don't know me But this might be my only shot at A He told me that we can do this a girl like you I can't resist Got straight to the no time to play Didn't need no just had to say swing my way You sure look good to me Now would you please Swing my way swing my way Swing it over here swing my way You sure look good to me Now would you please Swing my way swing my way hold you tight All through the night Anything that you want keep it Boy you're see How good it can be Just come to me hold you tight All through the night Anything that you want keep it Boy you're see How good it can be Just come to me swing my way You sure look good to me Now would you please Swing my way swing my way Swing it over here swing my way You sure look good to me Now would you please Swing my way swing my way Swing it over here You're good sure good enough for me You're good sure good enough for me You're good sure good enough for me You're good sure good enough for me You're good sure good enough for me You're good sure good enough for me You're good sure good enough for me You're good so swing it over to me swing my way You sure look good to me Now would you please Swing my way swing my way Swing it over here swing my way You sure look good to me Now would you please Swing my way swing my way been you from across the room I know your name Would swing my way come my swing my way swing my swing my way Swing my way
1171,1998,Life and she for me she for me her own She and she goes down on me And I make her smile like a drug for you Do what you want to over you Keep on what we go through One stop to the rhythm that you And I speak to you like the chorus to the verse Chop another line like a coda with a curse Come on like a freak the stage We give them the we she say I want something else To get me through this kind of baby I want something else not when you say Goodbye The sky was it was rose I was up into my nose And I wish I could get back some place back there in the you would take crystal will lift you up until you break It won't I won't come I keep stock With a a bump for the drop And then I I took the hit that I was given Then I then I I said How do I get back there To the place where I fell asleep inside How do I get myself back to The place where you said I want something else To get me through this kind of baby I want something else not when you say Goodbye I believe in the sand beneath my The beach a an earthy I believe in the faith that And the four right can make me cry When with you I feel like I could die And that would be And when the plane came she said she was The velvet it in the city We on the urge to feel alive But now to survive Those you were that velvet dress You're the I must confess Those little red they pass the test So slide up the belly face down on the mattress one And you hold me And we are broken Still all that I want to just a little now Feel myself off the ground not down no And I won't run for my life got her now down in a smile But nothing is And I want something else To get me through this baby I want something else Not when you say goodbye goodbye The sky was it was rose I was up into my nose And I wish I could get back some place back there In the place we to start our
1172,1998,Show Me Love yeah Always been told that got too much pride Too independent to have you by my side But my heart said all of you will see Just won't live for someone until he for me Never thought I would find love so sweet Never thought I would meet someone like you Well now found you and tell you no lie This love got for you Could take me the now show me love Show me show me life show me what all about You're the one that I Show me love and what all Don't waste this I give to you Tell me what you show me what you can do Show me show me everything I know you've got potential So let me in and show me love Show me show me life show me what all about You're the one that I Show me love and what all Show me show me life show me what all about You're the one that I Show me love and what all Show me baby Show me everything you've got and show me life Show me baby Show me everything and what all about You're the the only one I Show me love and what all I love you I miss you make sure everything will be give you my heart if you just give me love Every day and every night Show me love show me life show me what all about You're the one that I Show me love and what all Show me show me life show me what all about You're the one that I Show me love and what all
1173,1998,A Song for You taught me everything Everything you've given me always keep it inside You're the force in my yeah There isn't anything Or anyone that I could be And it just wouldn't feel right If I didn't have you by my side You were there for me to love and care for me When were Whenever I was down You were always there to comfort me And no one else can be What you have been to me you will always be You will always be the girl In my life for all you know I love you you're the queen of my heart Your love is like from the I just want you to know you is like food to my soul You're always down for me Have always been around for me even when I was bad You me right from my wrong you did And you took up for me When everyone was me You always did You gave me strength to go on There ware so many back when I was so afraid And then you come to me and say to me I can face anything And no one else can do What you have done for me You'll always you will always be The girl in my oh you know I love you you're the queen of my heart Your love is like from the I just want you to know you is like food to my soul Never go a day without you me up just about you never go a day Without my you know I love you you're the queen of my heart Your love is like from the I just want you to know you is like food to my soul Food to my
1174,1998,Quit Even in my I see You're not being true to me Deep within my I feel like it to be I wish I could turn back time Impossible as it may seem But I wish I could so baby Quit with my heart Quit with my heart Before you tear us apart Quit with my heart I should have known from the start You know you have got to stop You are us apart Quit with my heart I live my life the way To keep you back to me Everything I do is for you So what is it that you can't see I wish I could turn back time Impossible as it may seem But I wish I could so baby You Quit with my heart Quit with my heart Before you tear us apart Quit with my heart I should have known from the start You know you have got to stop You are us apart Quit The love that we had was so strong Don't leave me here forever Oh this is not right stop this tonight quit baby I wish I could turn back time Impossible as it may seem But I wish I could so baby Quit with my heart Quit with my heart Before you tear us apart Quit with my heart I should have known from the start You know you have got to stop You are us apart Quit with my heart Quit with my heart baby Quit with my heart With my heart baby My my
1175,1998,Truth I thought it I thought that music But Not to how people We'll be When we're We'll be I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down the night the night away He a he a Vodka drink He a Lager he a Cider drink He the that him of the good He the that him of the Boy I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down the night the night away He a he a Vodka drink He a Lager he a Cider drink He the that him of the good He the that him of the Don't cry for I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down I get but I get up again You're never keep me down
